age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income_gt_50k
59,Self-emp-inc,HS-grad,9,Never-married,Priv-house-serv,Husband,White,Male,0,0,45,United-States,0
42,Private,12th,8,Married-civ-spouse,Protective-serv,Wife,White,Male,0,0,29,United-States,0
18,Private,Some-college,10,Never-married,Protective-serv,Other-relative,White,Male,2000,0,47,United-States,0
44,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,34,United-States,0
36,Local-gov,12th,8,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,41,United-States,0
39,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,1000,35,United-States,0
36,Private,Some-college,10,Married-civ-spouse,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Female,0,0,37,Italy,1
49,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,30,United-States,1
52,State-gov,HS-grad,9,Divorced,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,0
43,Private,HS-grad,9,Divorced,Prof-specialty,Husband,White,Female,0,0,49,United-States,0
36,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,34,United-States,1
40,Private,Bachelors,13,Never-married,Farming-fishing,Husband,Black,Female,2000,0,32,United-States,0
40,Private,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Male,0,0,52,United-States,1
31,State-gov,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,10000,0,47,United-States,1
46,Without-pay,Some-college,10,Separated,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,2000,0,41,Canada,0
45,Federal-gov,HS-grad,9,Married-civ-spouse,Priv-house-serv,Wife,Amer-Indian-Eskimo,Female,0,0,36,United-States,1
57,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,26,United-States,0
54,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Other,Male,1000,0,31,United-States,1
32,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,54,United-States,0
49,Without-pay,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,England,0
30,Self-emp-not-inc,HS-grad,9,Never-married,Handlers-cleaners,Husband,Black,Male,0,0,33,United-States,0
48,Private,HS-grad,9,Never-married,Prof-specialty,Unmarried,White,Male,0,0,47,Mexico,1
34,Private,HS-grad,9,Married-civ-spouse,Priv-house-serv,Husband,White,Female,0,0,27,United-States,0
29,Private,HS-grad,9,Divorced,Transport-moving,Husband,White,Female,0,0,40,United-States,0
43,Without-pay,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,53,United-States,1
18,Private,Bachelors,13,Married-civ-spouse,Priv-house-serv,Husband,White,Female,0,0,37,Mexico,0
21,Private,HS-grad,9,Never-married,Exec-managerial,Husband,White,Female,0,0,41,United-States,0
38,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Black,Male,0,0,36,Canada,1
41,Private,10th,6,Never-married,Sales,Husband,Asian-Pac-Islander,Female,0,0,31,Canada,0
36,State-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,37,United-States,0
23,Without-pay,Some-college,10,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,0,0,43,United-States,0
31,State-gov,Masters,14,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,45,United-States,1
44,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Wife,Black,Female,0,0,47,United-States,0
46,Private,Masters,14,Married-civ-spouse,Adm-clerical,Wife,White,Male,5000,0,50,United-States,1
40,Private,7th-8th,4,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,28,China,0
53,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,5000,0,49,United-States,0
44,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0,0,48,India,0
32,Private,Some-college,10,Married-civ-spouse,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Male,0,0,32,Mexico,0
37,Private,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0,0,42,United-States,0
25,Private,Some-college,10,Divorced,Machine-op-inspct,Husband,White,Female,0,0,41,United-States,0
39,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,42,India,0
52,Local-gov,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,33,United-States,1
48,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Not-in-family,White,Female,0,0,41,Italy,0
55,Private,Masters,14,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,37,United-States,1
37,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,0
55,State-gov,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,33,United-States,0
38,Self-emp-not-inc,HS-grad,9,Divorced,Handlers-cleaners,Husband,White,Male,10000,0,32,United-States,0
56,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,39,United-States,0
40,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,0,0,38,Argentina,0
48,Private,Masters,14,Never-married,Adm-clerical,Husband,White,Female,0,0,32,United-States,0
56,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,46,United-States,0
38,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Wife,White,Male,0,0,37,United-States,0
42,Private,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,38,United-States,0
54,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,25,United-States,0
39,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,48,United-States,0
25,Private,Some-college,10,Never-married,Farming-fishing,Own-child,Black,Male,0,0,40,United-States,0
64,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,54,United-States,1
35,Private,Some-college,10,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Female,0,0,47,United-States,1
42,Private,Assoc-acdm,12,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,39,United-States,0
53,Private,Masters,14,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,0
33,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,37,China,0
29,Private,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Male,0,500,38,United-States,0
43,Private,Assoc-acdm,12,Divorced,Farming-fishing,Husband,White,Female,0,0,58,United-States,0
20,Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,0,500,27,United-States,0
37,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,38,Argentina,0
43,Private,Bachelors,13,Separated,Protective-serv,Wife,Black,Male,0,0,31,United-States,0
37,Without-pay,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,26,United-States,0
23,State-gov,Bachelors,13,Divorced,Priv-house-serv,Husband,White,Male,5000,0,42,United-States,0
58,Private,Bachelors,13,Separated,Craft-repair,Husband,White,Male,0,0,39,United-States,0
41,Federal-gov,Bachelors,13,Separated,Adm-clerical,Husband,White,Female,0,0,41,United-States,1
56,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,Black,Male,0,0,54,United-States,1
37,Private,Bachelors,13,Never-married,Protective-serv,Not-in-family,Black,Female,0,0,31,United-States,0
30,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,62,United-States,0
43,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,34,Canada,1
38,Private,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Male,0,0,31,United-States,0
27,Private,Some-college,10,Married-civ-spouse,Protective-serv,Own-child,White,Female,0,0,39,United-States,0
56,Self-emp-inc,Masters,14,Never-married,Farming-fishing,Husband,White,Male,0,0,46,United-States,0
33,Private,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Male,0,0,38,United-States,0
20,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,2000,0,39,United-States,0
55,Private,Bachelors,13,Never-married,Tech-support,Husband,White,Male,0,0,47,United-States,0
34,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,52,United-States,1
33,Without-pay,HS-grad,9,Separated,Adm-clerical,Husband,Other,Female,0,0,49,United-States,0
21,Federal-gov,Some-college,10,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,61,Argentina,1
59,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,46,United-States,0
26,Self-emp-not-inc,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,1000,52,Italy,0
41,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,33,Germany,0
50,Private,Bachelors,13,Divorced,Tech-support,Husband,White,Male,0,0,38,United-States,0
45,Private,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Unmarried,White,Female,0,0,44,United-States,0
39,Private,HS-grad,9,Never-married,Craft-repair,Wife,White,Female,0,0,36,China,1
21,Local-gov,HS-grad,9,Divorced,Priv-house-serv,Husband,White,Male,0,0,45,United-States,0
31,Private,Bachelors,13,Separated,Tech-support,Husband,White,Female,0,0,36,United-States,0
42,Private,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Female,0,0,49,United-States,0
31,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,44,United-States,0
42,Local-gov,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Female,0,0,36,Mexico,0
47,Private,HS-grad,9,Never-married,Sales,Wife,White,Female,0,0,60,United-States,1
51,Private,HS-grad,9,Divorced,Priv-house-serv,Not-in-family,White,Male,0,0,28,United-States,0
27,Private,Bachelors,13,Separated,Sales,Husband,White,Male,0,0,38,England,0
64,Private,9th,5,Married-civ-spouse,Handlers-cleaners,Wife,White,Male,0,0,49,United-States,0
48,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,35,Italy,0
40,Private,10th,6,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,29,United-States,0
52,Private,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,2000,31,United-States,1
66,Private,Prof-school,15,Married-civ-spouse,Priv-house-serv,Husband,Other,Male,0,0,46,United-States,1
24,Self-emp-inc,HS-grad,9,Divorced,Exec-managerial,Wife,White,Female,0,0,43,China,0
38,Local-gov,HS-grad,9,Divorced,Transport-moving,Husband,Black,Male,0,0,43,United-States,0
18,Private,Bachelors,13,Never-married,Exec-managerial,Husband,White,Male,2000,0,43,United-States,1
42,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Protective-serv,Other-relative,Black,Male,0,0,47,United-States,1
44,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Male,1000,0,27,Argentina,0
40,Private,Bachelors,13,Married-civ-spouse,Sales,Not-in-family,Black,Female,0,0,57,United-States,0
33,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Wife,Black,Male,0,0,32,United-States,0
18,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,38,Germany,0
44,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Not-in-family,White,Female,0,0,48,Mexico,0
56,State-gov,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,0,0,38,United-States,0
33,Private,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Female,0,0,41,United-States,0
45,Without-pay,Bachelors,13,Divorced,Priv-house-serv,Husband,White,Female,0,0,29,United-States,1
23,Private,HS-grad,9,Never-married,Transport-moving,Husband,White,Female,0,0,31,United-States,0
45,Private,Assoc-acdm,12,Never-married,Other-service,Not-in-family,White,Female,0,0,28,United-States,0
36,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,42,Mexico,0
32,Private,HS-grad,9,Never-married,Farming-fishing,Husband,White,Female,0,0,43,Mexico,0
32,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Male,0,0,43,United-States,0
36,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,41,United-States,1
44,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,46,Italy,0
26,Private,Bachelors,13,Never-married,Craft-repair,Husband,White,Female,0,0,52,United-States,0
36,Private,HS-grad,9,Never-married,Craft-repair,Husband,White,Female,0,2000,18,Mexico,0
40,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,53,United-States,1
28,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,41,India,0
60,Federal-gov,HS-grad,9,Never-married,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,50,United-States,0
31,State-gov,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Female,0,0,29,United-States,0
33,Private,Bachelors,13,Never-married,Farming-fishing,Own-child,White,Male,0,0,38,United-States,0
29,Private,Bachelors,13,Never-married,Tech-support,Husband,Black,Female,0,0,39,United-States,0
60,Private,HS-grad,9,Never-married,Transport-moving,Wife,White,Male,0,0,42,United-States,1
46,State-gov,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,42,United-States,1
30,Private,HS-grad,9,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Female,0,0,28,United-States,0
52,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,0,0,42,Mexico,1
42,Private,Bachelors,13,Married-civ-spouse,Sales,Unmarried,White,Female,0,0,25,United-States,0
43,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,0
36,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,38,United-States,0
32,Local-gov,Some-college,10,Never-married,Tech-support,Husband,White,Female,0,2000,39,United-States,0
44,Private,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Male,0,0,38,United-States,1
34,State-gov,HS-grad,9,Married-civ-spouse,Other-service,Wife,Amer-Indian-Eskimo,Female,0,0,22,United-States,0
60,Private,Bachelors,13,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,30,United-States,1
26,Without-pay,Assoc-acdm,12,Married-civ-spouse,Tech-support,Other-relative,White,Male,0,0,51,United-States,0
57,Local-gov,Assoc-acdm,12,Never-married,Craft-repair,Husband,White,Male,0,0,49,India,0
39,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,1000,0,51,United-States,1
43,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,2000,0,52,India,0
49,Private,Assoc-acdm,12,Never-married,Craft-repair,Own-child,Other,Male,0,0,25,India,0
33,Private,Masters,14,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,26,United-States,1
50,Private,Bachelors,13,Divorced,Priv-house-serv,Not-in-family,White,Male,2000,0,47,India,1
18,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,42,Germany,0
32,Private,HS-grad,9,Never-married,Tech-support,Own-child,White,Male,0,2000,51,United-States,0
30,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Female,0,0,37,Argentina,0
26,Local-gov,11th,7,Never-married,Protective-serv,Not-in-family,White,Male,0,0,28,England,0
38,Private,Masters,14,Married-civ-spouse,Priv-house-serv,Husband,White,Male,10000,0,56,United-States,1
44,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Tech-support,Wife,White,Male,0,2000,38,India,0
48,Private,Bachelors,13,Divorced,Tech-support,Husband,White,Female,0,0,38,United-States,1
43,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Female,0,0,46,Argentina,0
33,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,2000,0,38,United-States,1
44,Private,Masters,14,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States,0
41,Federal-gov,Bachelors,13,Divorced,Adm-clerical,Wife,White,Female,0,1000,36,Argentina,0
50,Private,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,46,United-States,0
49,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,37,India,1
40,Local-gov,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,0
30,Private,Prof-school,15,Never-married,Tech-support,Not-in-family,White,Male,5000,0,50,United-States,0
33,Self-emp-not-inc,HS-grad,9,Never-married,Tech-support,Husband,White,Female,0,0,45,United-States,0
34,Private,Bachelors,13,Never-married,Sales,Husband,Black,Male,0,0,46,United-States,0
37,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Female,0,0,48,Canada,1
43,State-gov,HS-grad,9,Married-civ-spouse,Priv-house-serv,Not-in-family,Black,Male,0,0,36,United-States,0
48,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Female,1000,0,36,United-States,0
39,Private,Some-college,10,Never-married,Priv-house-serv,Husband,White,Female,0,0,35,United-States,0
40,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,33,England,0
42,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,5000,0,45,United-States,0
34,Private,Bachelors,13,Divorced,Prof-specialty,Wife,White,Female,0,0,36,United-States,0
30,Private,Bachelors,13,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,58,Italy,0
21,Self-emp-not-inc,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,38,United-States,0
32,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0,0,46,United-States,1
45,Private,11th,7,Never-married,Other-service,Husband,White,Female,0,0,41,United-States,0
32,State-gov,Masters,14,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,43,United-States,1
37,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,2000,0,42,Philippines,0
45,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,43,United-States,1
46,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,0,35,United-States,0
28,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,33,United-States,0
51,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,0,0,39,Argentina,0
52,Self-emp-not-inc,HS-grad,9,Never-married,Exec-managerial,Wife,White,Female,0,0,32,Argentina,0
28,Self-emp-inc,Some-college,10,Never-married,Exec-managerial,Husband,White,Female,0,0,32,United-States,0
31,Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,0
53,Private,Some-college,10,Widowed,Other-service,Own-child,Black,Male,1000,0,45,United-States,0
38,Private,Doctorate,16,Married-civ-spouse,Farming-fishing,Not-in-family,Black,Female,0,2000,38,United-States,1
18,Self-emp-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,Black,Female,0,0,42,United-States,0
25,Local-gov,Doctorate,16,Never-married,Adm-clerical,Wife,Black,Female,0,0,51,United-States,0
37,Private,Some-college,10,Never-married,Machine-op-inspct,Husband,White,Male,0,0,30,China,1
27,Local-gov,Assoc-voc,11,Divorced,Craft-repair,Husband,White,Male,0,0,56,United-States,0
35,Federal-gov,Bachelors,13,Separated,Machine-op-inspct,Own-child,White,Female,0,0,51,England,0
40,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,0
56,Self-emp-not-inc,Some-college,10,Divorced,Transport-moving,Husband,White,Male,0,0,53,Canada,1
37,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0,0,41,England,0
52,State-gov,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Female,0,0,28,United-States,0
56,Private,HS-grad,9,Never-married,Handlers-cleaners,Husband,Black,Male,0,0,51,United-States,0
56,Private,HS-grad,9,Married-civ-spouse,Tech-support,Own-child,White,Female,0,0,33,United-States,0
43,Private,Some-college,10,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,46,United-States,0
18,Private,Bachelors,13,Divorced,Tech-support,Not-in-family,White,Male,0,0,31,United-States,0
45,Local-gov,Some-college,10,Never-married,Sales,Husband,White,Male,0,0,45,United-States,1
52,Private,Masters,14,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,0,1000,28,Argentina,0
39,State-gov,10th,6,Never-married,Protective-serv,Not-in-family,Black,Female,0,0,31,United-States,0
59,Private,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,41,United-States,0
49,Private,Some-college,10,Never-married,Priv-house-serv,Wife,Black,Female,0,0,42,United-States,0
46,State-gov,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Female,0,0,23,United-States,0
52,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Transport-moving,Other-relative,White,Male,2000,0,50,United-States,1
44,Self-emp-not-inc,Masters,14,Never-married,Adm-clerical,Wife,White,Female,0,0,49,United-States,0
18,Without-pay,HS-grad,9,Married-civ-spouse,Prof-specialty,Unmarried,Black,Male,0,0,48,United-States,0
35,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,10000,0,39,Canada,0
53,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,46,England,0
31,Private,Assoc-acdm,12,Separated,Handlers-cleaners,Husband,White,Female,0,0,41,United-States,0
38,Private,Bachelors,13,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,30,Germany,0
29,Local-gov,9th,5,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,42,Canada,1
60,State-gov,Prof-school,15,Married-civ-spouse,Tech-support,Own-child,White,Female,5000,0,24,United-States,0
58,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,32,United-States,0
30,Federal-gov,HS-grad,9,Never-married,Exec-managerial,Wife,Other,Male,0,0,35,United-States,0
42,State-gov,Some-college,10,Married-civ-spouse,Priv-house-serv,Husband,Black,Male,0,0,42,United-States,1
33,Self-emp-not-inc,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,55,United-States,1
47,Private,Some-college,10,Separated,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,0,0,24,Germany,1
46,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,53,United-States,0
49,State-gov,HS-grad,9,Never-married,Tech-support,Husband,White,Female,0,0,46,Argentina,0
44,Without-pay,HS-grad,9,Married-civ-spouse,Protective-serv,Own-child,Asian-Pac-Islander,Male,0,1000,46,United-States,0
70,Private,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,36,United-States,0
29,Local-gov,11th,7,Divorced,Exec-managerial,Own-child,White,Female,0,0,40,United-States,0
21,Private,HS-grad,9,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,39,United-States,0
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,53,United-States,0
23,State-gov,HS-grad,9,Never-married,Handlers-cleaners,Wife,White,Male,0,0,51,United-States,0
24,Private,Assoc-voc,11,Married-civ-spouse,Sales,Not-in-family,Black,Female,0,0,45,United-States,0
29,Private,9th,5,Never-married,Other-service,Wife,White,Male,0,0,38,United-States,0
30,Private,HS-grad,9,Never-married,Tech-support,Husband,White,Male,0,0,32,United-States,0
29,Private,HS-grad,9,Married-civ-spouse,Other-service,Other-relative,White,Male,0,0,33,United-States,0
46,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,51,United-States,0
34,Private,Some-college,10,Widowed,Craft-repair,Husband,White,Male,0,0,52,United-States,0
38,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,United-States,0
50,State-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Other,Male,0,1000,46,United-States,0
32,Private,9th,5,Divorced,Farming-fishing,Husband,White,Male,0,2000,53,United-States,0
37,Private,HS-grad,9,Divorced,Priv-house-serv,Husband,White,Female,0,2000,27,United-States,0
44,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Priv-house-serv,Husband,White,Female,0,0,30,United-States,0
19,Private,Some-college,10,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,38,Mexico,0
18,Private,Some-college,10,Separated,Tech-support,Husband,White,Female,0,0,39,United-States,0
44,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,43,United-States,0
45,Private,11th,7,Married-civ-spouse,Tech-support,Not-in-family,White,Female,0,500,33,Argentina,0
63,Private,Masters,14,Never-married,Machine-op-inspct,Unmarried,Other,Female,0,0,48,United-States,1
42,Private,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,30,United-States,0
49,Self-emp-not-inc,Masters,14,Never-married,Transport-moving,Husband,White,Female,0,0,49,United-States,0
38,Self-emp-inc,Some-college,10,Never-married,Machine-op-inspct,Husband,White,Male,0,0,47,United-States,0
43,Federal-gov,Masters,14,Divorced,Transport-moving,Not-in-family,White,Male,0,0,34,United-States,0
58,Private,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Not-in-family,White,Female,0,1000,32,United-States,0
18,Self-emp-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,45,United-States,0
45,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,29,Mexico,0
63,Private,Masters,14,Never-married,Transport-moving,Not-in-family,White,Female,0,0,36,United-States,0
43,Federal-gov,Assoc-acdm,12,Never-married,Craft-repair,Husband,Other,Male,5000,0,26,United-States,0
58,Private,Some-college,10,Married-civ-spouse,Other-service,Unmarried,Other,Male,0,0,33,United-States,0
33,Private,Assoc-acdm,12,Never-married,Sales,Own-child,White,Male,0,0,48,United-States,1
40,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,54,United-States,0
40,State-gov,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,37,United-States,0
18,Private,Masters,14,Never-married,Protective-serv,Not-in-family,White,Female,0,0,38,United-States,0
27,Federal-gov,HS-grad,9,Never-married,Priv-house-serv,Own-child,White,Male,0,0,41,United-States,0
28,Without-pay,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,33,United-States,0
49,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,45,United-States,1
50,Private,Prof-school,15,Never-married,Craft-repair,Own-child,Other,Male,5000,0,33,United-States,1
44,Private,HS-grad,9,Never-married,Exec-managerial,Wife,White,Female,0,0,45,United-States,0
49,Private,Assoc-acdm,12,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Male,0,0,42,United-States,1
38,Private,Some-college,10,Married-civ-spouse,Transport-moving,Not-in-family,Asian-Pac-Islander,Female,10000,0,51,United-States,1
53,Federal-gov,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,36,United-States,1
40,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Female,0,0,38,United-States,0
